Index,Cancer,Drug,Gene,Raw P value,Link
295,Pancreatic adenocarcinoma (PAAD),Fluorouracil,JUNB,1.73E-06,LINK
296,Pancreatic adenocarcinoma (PAAD),Fluorouracil,PRDX2,1.73E-06,LINK
297,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RNASEH2A,1.73E-06,LINK
298,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RTBDN,1.73E-06,LINK
299,Pancreatic adenocarcinoma (PAAD),Fluorouracil,MAST1,1.73E-06,LINK
300,Pancreatic adenocarcinoma (PAAD),Fluorouracil,DNASE2,1.73E-06,LINK
301,Pancreatic adenocarcinoma (PAAD),Fluorouracil,KLF1,1.73E-06,LINK
302,Pancreatic adenocarcinoma (PAAD),Fluorouracil,GCDH,1.73E-06,LINK
303,Pancreatic adenocarcinoma (PAAD),Fluorouracil,SYCE2,1.73E-06,LINK
304,Pancreatic adenocarcinoma (PAAD),Fluorouracil,FARSA,1.73E-06,LINK
305,Pancreatic adenocarcinoma (PAAD),Fluorouracil,MIR5695,1.73E-06,LINK
306,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CALR,1.73E-06,LINK
307,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RAD23A,1.73E-06,LINK
308,Pancreatic adenocarcinoma (PAAD),Fluorouracil,GADD45GIP1,1.73E-06,LINK
309,Pancreatic adenocarcinoma (PAAD),Fluorouracil,DAND5,1.73E-06,LINK
310,Pancreatic adenocarcinoma (PAAD),Fluorouracil,NFIX,1.73E-06,LINK
311,Pancreatic adenocarcinoma (PAAD),Fluorouracil,LYL1,1.73E-06,LINK
312,Pancreatic adenocarcinoma (PAAD),Fluorouracil,TRMT1,1.73E-06,LINK
313,Pancreatic adenocarcinoma (PAAD),Fluorouracil,NACC1,1.73E-06,LINK
314,Pancreatic adenocarcinoma (PAAD),Fluorouracil,STX10,1.73E-06,LINK
315,Pancreatic adenocarcinoma (PAAD),Fluorouracil,IER2,1.73E-06,LINK
316,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CACNA1A,1.73E-06,LINK
317,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CCDC130,1.73E-06,LINK
318,Pancreatic adenocarcinoma (PAAD),Fluorouracil,MRI1,1.73E-06,LINK
319,Pancreatic adenocarcinoma (PAAD),Fluorouracil,C19orf53,1.73E-06,LINK
320,Pancreatic adenocarcinoma (PAAD),Fluorouracil,ZSWIM4,1.73E-06,LINK
321,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RN7SL619P,1.73E-06,LINK
322,Pancreatic adenocarcinoma (PAAD),Fluorouracil,MIR27A,1.73E-06,LINK
323,Pancreatic adenocarcinoma (PAAD),Fluorouracil,MIR23A,1.73E-06,LINK
324,Pancreatic adenocarcinoma (PAAD),Fluorouracil,NANOS3,1.73E-06,LINK
325,Pancreatic adenocarcinoma (PAAD),Fluorouracil,MIR181C,1.73E-06,LINK
326,Pancreatic adenocarcinoma (PAAD),Fluorouracil,MIR181D,1.73E-06,LINK
327,Pancreatic adenocarcinoma (PAAD),Fluorouracil,C19orf57,1.73E-06,LINK
328,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CC2D1A,1.73E-06,LINK
329,Pancreatic adenocarcinoma (PAAD),Fluorouracil,PODNL1,1.73E-06,LINK
330,Pancreatic adenocarcinoma (PAAD),Fluorouracil,DCAF15,1.73E-06,LINK
331,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RFX1,1.73E-06,LINK
332,Pancreatic adenocarcinoma (PAAD),Fluorouracil,IL27RA,1.73E-06,LINK
333,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RLN3,1.73E-06,LINK
334,Pancreatic adenocarcinoma (PAAD),Fluorouracil,PALM3,1.73E-06,LINK
335,Pancreatic adenocarcinoma (PAAD),Fluorouracil,C19orf67,1.73E-06,LINK
336,Pancreatic adenocarcinoma (PAAD),Fluorouracil,PRKACA,1.73E-06,LINK
337,Pancreatic adenocarcinoma (PAAD),Fluorouracil,SAMD1,1.73E-06,LINK
338,Pancreatic adenocarcinoma (PAAD),Fluorouracil,ASF1B,1.73E-06,LINK
339,Pancreatic adenocarcinoma (PAAD),Fluorouracil,LPHN1,1.73E-06,LINK
340,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RN7SL231P,1.73E-06,LINK
341,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CD97,1.73E-06,LINK
342,Pancreatic adenocarcinoma (PAAD),Fluorouracil,DDX39A,1.73E-06,LINK
343,Pancreatic adenocarcinoma (PAAD),Fluorouracil,PKN1,1.73E-06,LINK
344,Pancreatic adenocarcinoma (PAAD),Fluorouracil,GIPC1,1.73E-06,LINK
345,Pancreatic adenocarcinoma (PAAD),Fluorouracil,PTGER1,1.73E-06,LINK
346,Breast invasive carcinoma (BRCA),Fluorouracil,RN7SKP100,2.04E-06,LINK
347,Breast invasive carcinoma (BRCA),Fluorouracil,RN7SL666P,2.04E-06,LINK
348,Breast invasive carcinoma (BRCA),Fluorouracil,SCARNA15|ENSG00000252193.1,2.04E-06,LINK
349,Breast invasive carcinoma (BRCA),Fluorouracil,SRSF6,2.04E-06,LINK
350,Breast invasive carcinoma (BRCA),Fluorouracil,L3MBTL1,2.04E-06,LINK
351,Breast invasive carcinoma (BRCA),Fluorouracil,SGK2,2.04E-06,LINK
352,Breast invasive carcinoma (BRCA),Fluorouracil,IFT52,2.04E-06,LINK
353,Breast invasive carcinoma (BRCA),Fluorouracil,MYBL2,2.04E-06,LINK
354,Breast invasive carcinoma (BRCA),Fluorouracil,GTSF1L,2.04E-06,LINK
355,Breast invasive carcinoma (BRCA),Fluorouracil,TOX2,2.04E-06,LINK
356,Breast invasive carcinoma (BRCA),Fluorouracil,RN7SL443P,2.04E-06,LINK
357,Breast invasive carcinoma (BRCA),Fluorouracil,JPH2,2.04E-06,LINK
358,Breast invasive carcinoma (BRCA),Fluorouracil,OSER1,2.04E-06,LINK
359,Breast invasive carcinoma (BRCA),Fluorouracil,GDAP1L1,2.04E-06,LINK
360,Breast invasive carcinoma (BRCA),Fluorouracil,FITM2,2.04E-06,LINK
361,Breast invasive carcinoma (BRCA),Fluorouracil,R3HDML,2.04E-06,LINK
362,Breast invasive carcinoma (BRCA),Fluorouracil,HNF4A,2.04E-06,LINK
363,Breast invasive carcinoma (BRCA),Fluorouracil,MIR3646,2.04E-06,LINK
364,Breast invasive carcinoma (BRCA),Fluorouracil,C20orf62,2.04E-06,LINK
365,Breast invasive carcinoma (BRCA),Fluorouracil,TTPAL,2.04E-06,LINK
366,Breast invasive carcinoma (BRCA),Fluorouracil,ADA,2.04E-06,LINK
367,Breast invasive carcinoma (BRCA),Fluorouracil,WISP2,2.04E-06,LINK
368,Breast invasive carcinoma (BRCA),Fluorouracil,KCNK15,2.04E-06,LINK
369,Breast invasive carcinoma (BRCA),Fluorouracil,RIMS4,2.04E-06,LINK
370,Breast invasive carcinoma (BRCA),Fluorouracil,RN7SL31P,2.04E-06,LINK
371,Breast invasive carcinoma (BRCA),Fluorouracil,YWHAB,2.04E-06,LINK
372,Breast invasive carcinoma (BRCA),Fluorouracil,PABPC1L,2.04E-06,LINK
373,Breast invasive carcinoma (BRCA),Fluorouracil,TOMM34,2.04E-06,LINK
374,Breast invasive carcinoma (BRCA),Fluorouracil,STK4,2.04E-06,LINK
375,Breast invasive carcinoma (BRCA),Fluorouracil,KCNS1,2.04E-06,LINK
376,Breast invasive carcinoma (BRCA),Fluorouracil,WFDC5,2.04E-06,LINK
377,Breast invasive carcinoma (BRCA),Fluorouracil,WFDC12,2.04E-06,LINK
378,Breast invasive carcinoma (BRCA),Fluorouracil,PI3,2.04E-06,LINK
379,Breast invasive carcinoma (BRCA),Fluorouracil,SEMG1,2.04E-06,LINK
380,Breast invasive carcinoma (BRCA),Fluorouracil,SEMG2,2.04E-06,LINK
381,Breast invasive carcinoma (BRCA),Fluorouracil,MATN4,2.04E-06,LINK
382,Breast invasive carcinoma (BRCA),Fluorouracil,RBPJL,2.04E-06,LINK
383,Breast invasive carcinoma (BRCA),Fluorouracil,SDC4,2.04E-06,LINK
384,Breast invasive carcinoma (BRCA),Fluorouracil,SYS1,2.04E-06,LINK
385,Breast invasive carcinoma (BRCA),Fluorouracil,TP53TG5,2.04E-06,LINK
386,Breast invasive carcinoma (BRCA),Fluorouracil,DBNDD2,2.04E-06,LINK
387,Breast invasive carcinoma (BRCA),Fluorouracil,PIGT,2.04E-06,LINK
388,Breast invasive carcinoma (BRCA),Fluorouracil,WFDC2,2.04E-06,LINK
389,Breast invasive carcinoma (BRCA),Fluorouracil,SPINT3,2.04E-06,LINK
390,Breast invasive carcinoma (BRCA),Fluorouracil,WFDC6,2.04E-06,LINK
391,Breast invasive carcinoma (BRCA),Fluorouracil,EPPIN,2.04E-06,LINK
392,Breast invasive carcinoma (BRCA),Fluorouracil,WFDC8,2.04E-06,LINK
393,Breast invasive carcinoma (BRCA),Fluorouracil,RNA5SP485,2.04E-06,LINK
394,Breast invasive carcinoma (BRCA),Fluorouracil,WFDC9,2.04E-06,LINK
395,Breast invasive carcinoma (BRCA),Fluorouracil,WFDC10A,2.04E-06,LINK
396,Breast invasive carcinoma (BRCA),Fluorouracil,WFDC11,2.04E-06,LINK
397,Breast invasive carcinoma (BRCA),Fluorouracil,WFDC10B,2.04E-06,LINK
398,Breast invasive carcinoma (BRCA),Fluorouracil,WFDC13,2.04E-06,LINK
399,Breast invasive carcinoma (BRCA),Fluorouracil,MIR3617,2.04E-06,LINK
400,Breast invasive carcinoma (BRCA),Fluorouracil,SPINT4,2.04E-06,LINK
401,Breast invasive carcinoma (BRCA),Fluorouracil,WFDC3,2.04E-06,LINK
402,Breast invasive carcinoma (BRCA),Fluorouracil,RNU6ATAC38P,2.04E-06,LINK
403,Breast invasive carcinoma (BRCA),Fluorouracil,DNTTIP1,2.04E-06,LINK
404,Breast invasive carcinoma (BRCA),Fluorouracil,UBE2C,2.04E-06,LINK
405,Breast invasive carcinoma (BRCA),Fluorouracil,TNNC2,2.04E-06,LINK
406,Breast invasive carcinoma (BRCA),Fluorouracil,SNX21,2.04E-06,LINK
407,Breast invasive carcinoma (BRCA),Fluorouracil,ACOT8,2.04E-06,LINK
408,Breast invasive carcinoma (BRCA),Fluorouracil,ZSWIM3,2.04E-06,LINK
409,Breast invasive carcinoma (BRCA),Fluorouracil,ZSWIM1,2.04E-06,LINK
410,Breast invasive carcinoma (BRCA),Fluorouracil,NEURL2,2.04E-06,LINK
411,Breast invasive carcinoma (BRCA),Fluorouracil,SPATA25,2.04E-06,LINK
412,Breast invasive carcinoma (BRCA),Fluorouracil,CTSA,2.04E-06,LINK
413,Breast invasive carcinoma (BRCA),Fluorouracil,PLTP,2.04E-06,LINK
414,Breast invasive carcinoma (BRCA),Fluorouracil,PCIF1,2.04E-06,LINK
415,Breast invasive carcinoma (BRCA),Fluorouracil,ZNF335,2.04E-06,LINK
416,Breast invasive carcinoma (BRCA),Fluorouracil,MMP9,2.04E-06,LINK
417,Breast invasive carcinoma (BRCA),Fluorouracil,SLC12A5,2.04E-06,LINK
418,Breast invasive carcinoma (BRCA),Fluorouracil,NCOA5,2.04E-06,LINK
419,Breast invasive carcinoma (BRCA),Fluorouracil,CD40,2.04E-06,LINK
420,Breast invasive carcinoma (BRCA),Fluorouracil,RNA5SP486,2.04E-06,LINK
421,Breast invasive carcinoma (BRCA),Fluorouracil,CDH22,2.04E-06,LINK
422,Breast invasive carcinoma (BRCA),Fluorouracil,SLC35C2,2.04E-06,LINK
423,Breast invasive carcinoma (BRCA),Fluorouracil,ELMO2,2.04E-06,LINK
424,Breast invasive carcinoma (BRCA),Fluorouracil,ZNF334,2.04E-06,LINK
425,Breast invasive carcinoma (BRCA),Fluorouracil,OCSTAMP,2.04E-06,LINK
426,Breast invasive carcinoma (BRCA),Fluorouracil,SLC13A3,2.04E-06,LINK
427,Breast invasive carcinoma (BRCA),Fluorouracil,TP53RK,2.04E-06,LINK
428,Breast invasive carcinoma (BRCA),Fluorouracil,SLC2A10,2.04E-06,LINK
429,Breast invasive carcinoma (BRCA),Fluorouracil,RN7SKP33,2.04E-06,LINK
430,Breast invasive carcinoma (BRCA),Fluorouracil,EYA2,2.04E-06,LINK
431,Breast invasive carcinoma (BRCA),Fluorouracil,MIR3616,2.04E-06,LINK
432,Breast invasive carcinoma (BRCA),Fluorouracil,ZMYND8,2.04E-06,LINK
433,Breast invasive carcinoma (BRCA),Fluorouracil,RN7SL243P,2.04E-06,LINK
434,Breast invasive carcinoma (BRCA),Fluorouracil,NCOA3,2.04E-06,LINK
435,Breast invasive carcinoma (BRCA),Fluorouracil,SULF2,2.04E-06,LINK
436,Breast invasive carcinoma (BRCA),Fluorouracil,BCAS1,2.04E-06,LINK
437,Breast invasive carcinoma (BRCA),Fluorouracil,MIR4756,2.04E-06,LINK
438,Breast invasive carcinoma (BRCA),Fluorouracil,CYP24A1,2.04E-06,LINK
439,Breast invasive carcinoma (BRCA),Fluorouracil,PFDN4,2.04E-06,LINK
440,Breast invasive carcinoma (BRCA),Fluorouracil,SNORD36|ENSG00000252227.1,2.05E-06,LINK
441,Breast invasive carcinoma (BRCA),Fluorouracil,LINC00494,2.05E-06,LINK
442,Breast invasive carcinoma (BRCA),Fluorouracil,PREX1,2.05E-06,LINK
443,Breast invasive carcinoma (BRCA),Fluorouracil,ARFGEF2,2.05E-06,LINK
444,Breast invasive carcinoma (BRCA),Fluorouracil,CSE1L,2.05E-06,LINK
445,Breast invasive carcinoma (BRCA),Fluorouracil,STAU1,2.05E-06,LINK
446,Breast invasive carcinoma (BRCA),Fluorouracil,DDX27,2.05E-06,LINK
447,Breast invasive carcinoma (BRCA),Fluorouracil,ZNFX1,2.05E-06,LINK
448,Breast invasive carcinoma (BRCA),Fluorouracil,SNORD12B,2.05E-06,LINK
449,Breast invasive carcinoma (BRCA),Fluorouracil,SNORD12C,2.05E-06,LINK
450,Breast invasive carcinoma (BRCA),Fluorouracil,SNORD12,2.05E-06,LINK
451,Breast invasive carcinoma (BRCA),Fluorouracil,ZFAS1,2.05E-06,LINK
452,Breast invasive carcinoma (BRCA),Fluorouracil,KCNB1,2.05E-06,LINK
453,Breast invasive carcinoma (BRCA),Fluorouracil,PTGIS,2.05E-06,LINK
454,Breast invasive carcinoma (BRCA),Fluorouracil,B4GALT5,2.05E-06,LINK
455,Breast invasive carcinoma (BRCA),Fluorouracil,RN7SL197P,2.05E-06,LINK
456,Breast invasive carcinoma (BRCA),Fluorouracil,SLC9A8,2.05E-06,LINK
457,Breast invasive carcinoma (BRCA),Fluorouracil,SPATA2,2.05E-06,LINK
458,Breast invasive carcinoma (BRCA),Fluorouracil,RNF114,2.05E-06,LINK
459,Breast invasive carcinoma (BRCA),Fluorouracil,snoU13|ENSG00000239157.1,2.05E-06,LINK
460,Breast invasive carcinoma (BRCA),Fluorouracil,SNAI1,2.05E-06,LINK
461,Breast invasive carcinoma (BRCA),Fluorouracil,LINC00651,2.05E-06,LINK
462,Breast invasive carcinoma (BRCA),Fluorouracil,TMEM189,2.05E-06,LINK
463,Breast invasive carcinoma (BRCA),Fluorouracil,UBE2V1,2.05E-06,LINK
464,Breast invasive carcinoma (BRCA),Fluorouracil,CEBPB,2.05E-06,LINK
465,Breast invasive carcinoma (BRCA),Fluorouracil,RN7SL636P,2.05E-06,LINK
466,Breast invasive carcinoma (BRCA),Fluorouracil,RN7SL672P,2.05E-06,LINK
467,Breast invasive carcinoma (BRCA),Fluorouracil,MIR645,2.05E-06,LINK
468,Breast invasive carcinoma (BRCA),Fluorouracil,ZFP64,2.05E-06,LINK
469,Breast invasive carcinoma (BRCA),Fluorouracil,TSHZ2,2.05E-06,LINK
470,Breast invasive carcinoma (BRCA),Fluorouracil,RN7SKP184,2.05E-06,LINK
471,Breast invasive carcinoma (BRCA),Fluorouracil,ZNF217,2.05E-06,LINK
472,Breast invasive carcinoma (BRCA),Fluorouracil,PTPN1,2.05E-06,LINK
473,Breast invasive carcinoma (BRCA),Fluorouracil,FAM65C,2.05E-06,LINK
474,Breast invasive carcinoma (BRCA),Fluorouracil,PARD6B,2.05E-06,LINK
475,Breast invasive carcinoma (BRCA),Fluorouracil,BCAS4,2.05E-06,LINK
476,Breast invasive carcinoma (BRCA),Fluorouracil,ADNP,2.05E-06,LINK
477,Breast invasive carcinoma (BRCA),Fluorouracil,DPM1,2.05E-06,LINK
478,Breast invasive carcinoma (BRCA),Fluorouracil,MOCS3,2.05E-06,LINK
479,Breast invasive carcinoma (BRCA),Fluorouracil,KCNG1,2.05E-06,LINK
480,Breast invasive carcinoma (BRCA),Fluorouracil,NFATC2,2.05E-06,LINK
481,Breast invasive carcinoma (BRCA),Fluorouracil,MIR3194,2.05E-06,LINK
482,Breast invasive carcinoma (BRCA),Fluorouracil,ATP9A,2.05E-06,LINK
483,Breast invasive carcinoma (BRCA),Fluorouracil,SALL4,2.05E-06,LINK
484,Breast invasive carcinoma (BRCA),Fluorouracil,RN7SL603P,2.05E-06,LINK
485,Breast invasive carcinoma (BRCA),Fluorouracil,NAV3,2.22E-06,LINK
486,Breast invasive carcinoma (BRCA),Fluorouracil,TSPAN8,2.22E-06,LINK
487,Breast invasive carcinoma (BRCA),Fluorouracil,LGR5,2.22E-06,LINK
488,Breast invasive carcinoma (BRCA),Fluorouracil,ZFC3H1,2.22E-06,LINK
489,Breast invasive carcinoma (BRCA),Fluorouracil,SNORA17|ENSG00000212461.1,2.22E-06,LINK
490,Breast invasive carcinoma (BRCA),Fluorouracil,RAB21,2.22E-06,LINK
491,Breast invasive carcinoma (BRCA),Fluorouracil,TPH2,2.22E-06,LINK
492,Breast invasive carcinoma (BRCA),Fluorouracil,TRHDE,2.22E-06,LINK
493,Breast invasive carcinoma (BRCA),Fluorouracil,CPSF6,2.26E-06,LINK
494,Breast invasive carcinoma (BRCA),Fluorouracil,LYZ,2.26E-06,LINK
495,Breast invasive carcinoma (BRCA),Fluorouracil,YEATS4,2.26E-06,LINK
496,Breast invasive carcinoma (BRCA),Fluorouracil,RN7SL804P,2.26E-06,LINK
497,Breast invasive carcinoma (BRCA),Fluorouracil,FRS2,2.26E-06,LINK
498,Breast invasive carcinoma (BRCA),Fluorouracil,CCT2,2.26E-06,LINK
499,Breast invasive carcinoma (BRCA),Fluorouracil,LRRC10,2.26E-06,LINK
500,Breast invasive carcinoma (BRCA),Fluorouracil,BEST3,2.26E-06,LINK
501,Breast invasive carcinoma (BRCA),Fluorouracil,RAB3IP,2.26E-06,LINK
502,Breast invasive carcinoma (BRCA),Fluorouracil,MYRFL,2.26E-06,LINK
503,Breast invasive carcinoma (BRCA),Fluorouracil,CNOT2,2.26E-06,LINK
504,Breast invasive carcinoma (BRCA),Fluorouracil,KCNMB4,2.26E-06,LINK
505,Breast invasive carcinoma (BRCA),Fluorouracil,PTPRB,2.26E-06,LINK
506,Breast invasive carcinoma (BRCA),Fluorouracil,PTPRR,2.26E-06,LINK
507,Stomach adenocarcinoma (STAD),Fluorouracil,KCNE1,2.36E-06,LINK
508,Stomach adenocarcinoma (STAD),Fluorouracil,KCNE2,2.36E-06,LINK
509,Stomach adenocarcinoma (STAD),Fluorouracil,RCAN1,2.36E-06,LINK
510,Stomach adenocarcinoma (STAD),Fluorouracil,SMIM11,2.36E-06,LINK
511,Stomach adenocarcinoma (STAD),Fluorouracil,SNORA11|ENSG00000221398.1,2.36E-06,LINK
512,Stomach adenocarcinoma (STAD),Fluorouracil,CLIC6,2.36E-06,LINK
513,Pancreatic adenocarcinoma (PAAD),Fluorouracil,DNAJB1,2.43E-06,LINK
514,Pancreatic adenocarcinoma (PAAD),Fluorouracil,MIR639,2.43E-06,LINK
515,Pancreatic adenocarcinoma (PAAD),Fluorouracil,TECR,2.43E-06,LINK
516,Pancreatic adenocarcinoma (PAAD),Fluorouracil,NDUFB7,2.43E-06,LINK
517,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CLEC17A,2.43E-06,LINK
518,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RN7SL337P,2.43E-06,LINK
519,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RN7SL842P,2.43E-06,LINK
520,Pancreatic adenocarcinoma (PAAD),Fluorouracil,EMR3,2.43E-06,LINK
521,Pancreatic adenocarcinoma (PAAD),Fluorouracil,ZNF333,2.43E-06,LINK
522,Pancreatic adenocarcinoma (PAAD),Fluorouracil,EMR2,2.43E-06,LINK
523,Pancreatic adenocarcinoma (PAAD),Fluorouracil,OR7A5,2.43E-06,LINK
524,Pancreatic adenocarcinoma (PAAD),Fluorouracil,OR7C1,2.43E-06,LINK
525,Pancreatic adenocarcinoma (PAAD),Fluorouracil,OR7A10,2.43E-06,LINK
526,Pancreatic adenocarcinoma (PAAD),Fluorouracil,OR7A17,2.43E-06,LINK
527,Pancreatic adenocarcinoma (PAAD),Fluorouracil,OR7C2,2.43E-06,LINK
528,Pancreatic adenocarcinoma (PAAD),Fluorouracil,SLC1A6,2.43E-06,LINK
529,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CCDC105,2.43E-06,LINK
530,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CASP14,2.43E-06,LINK
531,Pancreatic adenocarcinoma (PAAD),Fluorouracil,OR1I1,2.43E-06,LINK
532,Pancreatic adenocarcinoma (PAAD),Fluorouracil,SYDE1,2.43E-06,LINK
533,Pancreatic adenocarcinoma (PAAD),Fluorouracil,ILVBL,2.43E-06,LINK
534,Pancreatic adenocarcinoma (PAAD),Fluorouracil,NOTCH3,2.43E-06,LINK
535,Pancreatic adenocarcinoma (PAAD),Fluorouracil,EPHX3,2.43E-06,LINK
536,Pancreatic adenocarcinoma (PAAD),Fluorouracil,BRD4,2.43E-06,LINK
537,Pancreatic adenocarcinoma (PAAD),Fluorouracil,AKAP8,2.43E-06,LINK
538,Pancreatic adenocarcinoma (PAAD),Fluorouracil,AKAP8L,2.43E-06,LINK
539,Pancreatic adenocarcinoma (PAAD),Fluorouracil,WIZ,2.43E-06,LINK
540,Pancreatic adenocarcinoma (PAAD),Fluorouracil,MIR1470,2.43E-06,LINK
541,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RASAL3,2.43E-06,LINK
542,Pancreatic adenocarcinoma (PAAD),Fluorouracil,PGLYRP2,2.43E-06,LINK
543,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CYP4F22,2.43E-06,LINK
544,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CYP4F23P,2.43E-06,LINK
545,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CYP4F8,2.43E-06,LINK
546,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CYP4F3,2.43E-06,LINK
547,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CYP4F12,2.43E-06,LINK
548,Pancreatic adenocarcinoma (PAAD),Fluorouracil,OR10H2,2.43E-06,LINK
549,Pancreatic adenocarcinoma (PAAD),Fluorouracil,OR10H3,2.43E-06,LINK
550,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CYP4F24P,2.43E-06,LINK
551,Pancreatic adenocarcinoma (PAAD),Fluorouracil,OR10H5,2.43E-06,LINK
552,Pancreatic adenocarcinoma (PAAD),Fluorouracil,OR10H1,2.43E-06,LINK
553,Pancreatic adenocarcinoma (PAAD),Fluorouracil,UCA1,2.43E-06,LINK
554,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CYP4F11,2.43E-06,LINK
555,Pancreatic adenocarcinoma (PAAD),Fluorouracil,OR10H4,2.43E-06,LINK
556,Pancreatic adenocarcinoma (PAAD),Fluorouracil,LINC00661,2.43E-06,LINK
557,Pancreatic adenocarcinoma (PAAD),Fluorouracil,LINC00905,2.43E-06,LINK
558,Pancreatic adenocarcinoma (PAAD),Fluorouracil,TPM4,2.43E-06,LINK
559,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RAB8A,2.43E-06,LINK
560,Pancreatic adenocarcinoma (PAAD),Fluorouracil,HSH2D,2.43E-06,LINK
561,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CIB3,2.43E-06,LINK
562,Pancreatic adenocarcinoma (PAAD),Fluorouracil,FAM32A,2.43E-06,LINK
563,Pancreatic adenocarcinoma (PAAD),Fluorouracil,AP1M1,2.43E-06,LINK
564,Pancreatic adenocarcinoma (PAAD),Fluorouracil,KLF2,2.43E-06,LINK
565,Pancreatic adenocarcinoma (PAAD),Fluorouracil,EPS15L1,2.43E-06,LINK
566,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RN7SL844P,2.43E-06,LINK
567,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CALR3,2.43E-06,LINK
568,Pancreatic adenocarcinoma (PAAD),Fluorouracil,C19orf44,2.43E-06,LINK
569,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CHERP,2.43E-06,LINK
570,Pancreatic adenocarcinoma (PAAD),Fluorouracil,RN7SL146P,2.43E-06,LINK
571,Pancreatic adenocarcinoma (PAAD),Fluorouracil,SLC35E1,2.43E-06,LINK
572,Pancreatic adenocarcinoma (PAAD),Fluorouracil,MED26,2.43E-06,LINK
573,Stomach adenocarcinoma (STAD),Fluorouracil,LINC00160,2.60E-06,LINK
574,Stomach adenocarcinoma (STAD),Fluorouracil,MRPS6,5.19E-06,LINK
575,Stomach adenocarcinoma (STAD),Fluorouracil,SLC5A3,5.19E-06,LINK
576,Stomach adenocarcinoma (STAD),Fluorouracil,PSMG1,5.36E-06,LINK
577,Stomach adenocarcinoma (STAD),Fluorouracil,BRWD1,5.36E-06,LINK
578,Stomach adenocarcinoma (STAD),Fluorouracil,HMGN1,5.36E-06,LINK
579,Stomach adenocarcinoma (STAD),Fluorouracil,snoU13|ENSG00000238556.1,5.36E-06,LINK
580,Stomach adenocarcinoma (STAD),Fluorouracil,WRB,5.36E-06,LINK
581,Stomach adenocarcinoma (STAD),Fluorouracil,LCA5L,5.36E-06,LINK
582,Stomach adenocarcinoma (STAD),Fluorouracil,SH3BGR,5.36E-06,LINK
583,Stomach adenocarcinoma (STAD),Fluorouracil,B3GALT5,5.36E-06,LINK
584,Stomach adenocarcinoma (STAD),Fluorouracil,C21orf88,5.36E-06,LINK
585,Pancreatic adenocarcinoma (PAAD),Fluorouracil,CYP4F2,5.64E-06,LINK
586,Pancreatic adenocarcinoma (PAAD),Fluorouracil,GATSL1,6.09E-06,LINK
587,Pancreatic adenocarcinoma (PAAD),Fluorouracil,WBSCR16,6.09E-06,LINK
588,Pancreatic adenocarcinoma (PAAD),Fluorouracil,GTF2IRD2B,6.09E-06,LINK
589,Pancreatic adenocarcinoma (PAAD),Fluorouracil,GATSL2,6.09E-06,LINK
590,Pancreatic adenocarcinoma (PAAD),Fluorouracil,STAG3L1,6.09E-06,LINK
591,Pancreatic adenocarcinoma (PAAD),Fluorouracil,TRIM73,6.09E-06,LINK
592,Pancreatic adenocarcinoma (PAAD),Fluorouracil,NSUN5P1,6.09E-06,LINK
593,Pancreatic adenocarcinoma (PAAD),Fluorouracil,POM121C,6.09E-06,LINK
594,Pancreatic adenocarcinoma (PAAD),Fluorouracil,GTF2I,6.09E-06,LINK
595,Pancreatic adenocarcinoma (PAAD),Fluorouracil,STAG3L2,6.09E-06,LINK
596,Pancreatic adenocarcinoma (PAAD),Fluorouracil,GTF2IRD2,6.09E-06,LINK
597,Pancreatic adenocarcinoma (PAAD),Fluorouracil,NCF1,6.09E-06,LINK
598,Colon adenocarcinoma (COAD),Fluorouracil,SET,7.84E-06,LINK
599,Colon adenocarcinoma (COAD),Fluorouracil,PKN3,7.84E-06,LINK
600,Colon adenocarcinoma (COAD),Fluorouracil,RN7SL560P,7.84E-06,LINK
